count;dtLSM
2776;1149
2777;1148
2778;1147
2779;1150
2780;1150
2781;1214
2782;1506
2783;1428
2784;1152
2785;1147
2786;1270
2787;1150
2788;1148
2789;1148
2790;1150
2791;1216
2792;1149
2793;1217
2794;1224
2795;1473
2796;1435
2797;1151
2798;1149
2799;1148
2800;1152
2801;1207
2802;1146
2803;1154
2804;1191
2805;1151
2806;1149
2807;1224
2808;1469
2809;1514
2810;1149
2811;1150
2812;1145
2813;1151
2814;1228
2815;1148
2816;1147
2817;1225
2818;1149
2819;1267
2820;1222
2821;1475
2822;1482
2823;1149
2824;1149
2825;1149
2826;1150
2827;1248
2828;1152
2829;1151
2830;1149
2831;1147
2832;1262
2833;1229
2834;1469
2835;1437
2836;1185
2837;1228
2838;1150
2839;1147
2840;1150
2841;1155
2842;1149
2843;1153
2844;1162
2845;1157
2846;1224
2847;1473
2848;1431
2849;1152
2850;1169
2851;1150
2852;1150
2853;1145
2854;1152
2855;1326
2856;1151
2857;1149
2858;1149
2859;1222
2860;1616
2861;1270
2862;1152
2863;1183
2864;1149
2865;1190
2866;1147
2867;1150
2868;1151
2869;1152
2870;1147
2871;1143
2872;1228
2873;1473
2874;1481
2875;1150
2876;1146
2877;1148
2878;1268
2879;1150
2880;1147
2881;1151
2882;1149
2883;1228
2884;1171
