count;dtLSM
2338;795
2339;1008
2340;856
2341;794
2342;789
2343;800
2344;787
2345;792
2346;791
2347;805
2348;785
2349;803
2350;782
2351;798
2352;792
2353;784
2354;812
2355;906
2356;912
2357;814
2358;793
2359;782
2360;798
2361;822
2362;795
2363;814
2364;825
2365;831
2366;823
2367;793
2368;824
2369;832
2370;811
2371;956
2372;922
2373;833
2374;784
2375;823
2376;834
2377;785
2378;836
2379;759
2380;797
2381;792
2382;818
2383;831
2384;783
2385;825
2386;839
2387;1022
2388;829
2389;827
2390;828
2391;794
2392;796
2393;785
2394;826
2395;834
2396;826
2397;795
2398;825
2399;831
2400;822
2401;798
2402;977
2403;917
2404;795
2405;771
2406;784
2407;846
2408;798
2409;796
2410;784
2411;826
2412;833
2413;815
2414;790
2415;790
2416;832
2417;825
2418;1022
2419;956
2420;816
2421;794
2422;796
2423;783
2424;838
2425;791
2426;796
2427;780
2428;817
2429;833
2430;823
2431;798
2432;826
2433;834
2434;1046
2435;797
2436;822
2437;826
2438;796
2439;793
2440;789
2441;847
2442;793
2443;788
2444;818
2445;792
2446;816
2447;796
2448;834
2449;984
2450;914
2451;789
2452;814
2453;832
2454;822
2455;800
2456;826
2457;832
2458;796
2459;791
2460;783
2461;822
2462;792
2463;792
2464;809
2465;956
2466;944
2467;832
2468;824
2469;794
2470;831
2471;826
2472;823
2473;799
2474;794
2475;814
2476;834
2477;821
2478;771
2479;826
2480;1052
2481;893
2482;823
2483;784
2484;827
2485;830
2486;784
2487;802
2488;826
2489;790
2490;788
2491;822
2492;795
2493;793
2494;784
2495;897
2496;1023
2497;845
2498;783
2499;834
2500;816
2501;795
2502;795
2503;813
2504;833
2505;823
2506;794
2507;826
2508;836
2509;786
2510;821
2511;1028
2512;943
2513;784
2514;834
2515;795
2516;823
2517;798
2518;836
2519;831
2520;791
2521;784
2522;820
2523;794
2524;785
2525;825
2526;800
2527;1020
2528;821
2529;823
2530;789
2531;785
2532;824
2533;796
2534;784
2535;825
2536;832
2537;784
2538;819
2539;830
2540;786
2541;814
2542;1005
2543;916
2544;790
2545;792
2546;816
2547;790
2548;836
2549;792
2550;816
